id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
3260,6778-EICRF,2018-02-01,,One year,No,Mailed check,74.8,1821.2,DSL,Yes,No,No,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
3261,2662-NNTDK,2014-09-01,,One year,No,Credit card (automatic),24.8,1600.95,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
3262,4132-KALRO,2019-10-01,,Month-to-month,Yes,Mailed check,100.85,399.25,Fiber optic,No,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
3263,3902-FOIGH,2019-01-01,2020-01-01,Month-to-month,Yes,Electronic check,101.35,1218.55,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
3264,6772-KSATR,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,81.7,81.7,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,Yes,1
3265,7112-OPOTK,2017-02-01,2019-11-01,Month-to-month,No,Electronic check,68.25,2171.15,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
3266,2874-YXVVA,2017-04-01,,Month-to-month,Yes,Electronic check,105.1,3634.8,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
3267,1245-HARPS,2018-12-01,,Two year,No,Mailed check,20.4,292.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
3268,4210-QFJMF,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,79.15,317.25,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
3269,4323-ELYYB,2019-01-01,,One year,No,Mailed check,20.0,218.55,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
3270,4293-ETKAP,2014-09-01,,Two year,Yes,Bank transfer (automatic),79.4,5071.9,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
3271,6064-PUPMC,2018-03-01,,One year,No,Credit card (automatic),57.2,1423.35,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,Yes,No,0
3272,6504-VBLFL,2015-07-01,,Two year,No,Electronic check,58.6,3068.6,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,No,0
3273,6322-PJJDJ,2016-01-01,,Two year,Yes,Electronic check,94.8,4690.65,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,No,0
3274,0330-BGYZE,2015-02-01,,One year,No,Bank transfer (automatic),102.5,6157.6,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
3275,1085-LDWAM,2014-05-01,,One year,Yes,Credit card (automatic),20.35,1442.65,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3276,7586-ZATGZ,2016-10-01,,Month-to-month,Yes,Electronic check,84.9,3369.05,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,Yes,0
3277,7197-VOJMM,2014-07-01,,Two year,Yes,Credit card (automatic),69.2,4671.65,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,No,No,0
3278,3318-OSATS,2017-01-01,2019-12-01,Month-to-month,Yes,Electronic check,95.45,3474.05,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,1
3279,5828-AVIPD,2018-03-01,2019-10-01,One year,Yes,Electronic check,100.95,1875.55,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,1
3280,1843-TLSGD,2019-01-01,,Two year,No,Mailed check,20.85,272.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3281,9626-VFRGG,2016-09-01,,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,Yes,Yes,0
3282,7075-BNDVQ,2019-10-01,,Month-to-month,No,Mailed check,35.0,135.75,DSL,Yes,No,Yes,No,No,No,Female,0,No,No,No,0
3283,9143-CANJF,2018-02-01,,Month-to-month,No,Electronic check,55.15,1319.85,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
3284,7284-BUYEC,2019-09-01,,Month-to-month,Yes,Credit card (automatic),50.95,229.4,DSL,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,0
3285,2041-JIJCI,2019-09-01,,Month-to-month,Yes,Electronic check,64.0,370.25,DSL,No,Yes,No,No,No,Yes,Female,0,No,No,Yes,0
3286,1086-LXKFY,2019-12-01,2020-01-01,Month-to-month,Yes,Mailed check,69.1,69.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,1
3287,4900-MSOMT,2014-02-01,,Two year,No,Bank transfer (automatic),80.2,5714.2,DSL,Yes,Yes,Yes,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
3288,2229-VWQJH,2018-02-01,,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,DSL,No,No,Yes,No,No,No,Female,0,No,No,No,0
3289,9194-GFVOI,2016-08-01,,Two year,No,Credit card (automatic),84.35,3571.6,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
3290,1336-EZFZY,2019-10-01,,Month-to-month,No,Mailed check,20.05,83.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3291,4282-MSACW,2014-06-01,,One year,Yes,Credit card (automatic),117.2,8035.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
3292,1403-LKLIK,2017-05-01,,One year,No,Mailed check,20.1,579.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3293,7774-OJSXI,2017-05-01,2019-12-01,One year,Yes,Electronic check,103.45,3066.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,1
3294,7786-WBJYI,2019-09-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Fiber optic,No,Yes,No,No,No,No,Female,0,No,No,Yes,1
3295,0136-IFMYD,2014-05-01,,Two year,Yes,Electronic check,109.95,7634.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
3296,5144-TVGLP,2016-12-01,,Month-to-month,No,Electronic check,94.75,3653.0,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,0
3297,9643-AVVWI,2019-11-01,,Month-to-month,Yes,Electronic check,80.0,241.3,Fiber optic,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
3298,0253-ZTEOB,2016-02-01,,Two year,No,Electronic check,79.65,3870.3,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
3299,2706-QZIHY,2018-11-01,,Two year,No,Mailed check,25.2,387.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
3300,6061-PQHMK,2018-01-01,,One year,No,Credit card (automatic),19.9,527.5,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3301,9885-CSMWE,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,78.45,78.45,Fiber optic,No,No,No,No,Yes,No,Female,1,No,No,No,1
3302,6137-MFAJN,2016-02-01,,Month-to-month,Yes,Electronic check,44.8,2104.55,DSL,Yes,Yes,No,No,Yes,No,Female,0,No,No,No,0
3303,4232-JGKIY,2020-01-01,,Month-to-month,No,Electronic check,19.2,19.2,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
3304,2402-TAIRZ,2017-01-01,,One year,No,Electronic check,80.05,3019.1,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,No,0
3305,9659-ZTWSM,2014-08-01,,One year,Yes,Bank transfer (automatic),107.35,7051.95,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
3306,9139-TWBAS,2017-12-01,,One year,No,Bank transfer (automatic),47.85,1190.5,DSL,Yes,Yes,Yes,No,Yes,No,Female,0,Yes,No,No,0
3307,6685-GBWJZ,2014-11-01,,One year,No,Credit card (automatic),70.8,4448.8,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,Yes,No,No,0
3308,5016-ETTFF,2019-01-01,2019-11-01,Month-to-month,No,Mailed check,29.5,255.25,DSL,No,No,Yes,No,No,No,Male,0,No,No,No,1
3309,3866-MDTUB,2019-10-01,2019-12-01,Month-to-month,Yes,Electronic check,70.75,146.9,DSL,Yes,No,No,No,Yes,Yes,Female,0,No,No,No,1
3310,2195-VVRJF,2018-08-01,,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,DSL,Yes,No,No,No,No,Yes,Male,1,Yes,No,No,0
3311,3913-RDSJZ,2014-10-01,,Two year,No,Mailed check,25.55,1714.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
3312,8058-JMEQO,2019-01-01,2019-10-01,Month-to-month,Yes,Electronic check,84.45,762.5,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,1
3313,4203-QGNZA,2017-10-01,,Month-to-month,No,Mailed check,20.25,535.35,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
3314,5043-TRZWM,2020-01-01,,Month-to-month,No,Electronic check,75.55,75.55,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,No,0
3315,0697-ZMSWS,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,85.65,338.9,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,1
3316,7657-DYEPJ,2016-11-01,2020-01-01,One year,Yes,Credit card (automatic),70.15,2497.35,DSL,No,Yes,Yes,Yes,Yes,No,Male,1,No,No,No,1
3317,9494-BDNNC,2014-08-01,,One year,No,Electronic check,95.3,6273.4,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,No,Yes,0
3318,1640-PLFMP,2020-01-01,,Month-to-month,Yes,Electronic check,70.25,70.25,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3319,5366-OBVMR,2018-08-01,,Month-to-month,Yes,Mailed check,50.3,908.75,DSL,No,No,No,Yes,No,No,Female,0,Yes,No,No,0
3320,8276-MQBYC,2015-08-01,2019-11-01,Month-to-month,Yes,Electronic check,97.8,4913.3,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,1
3321,7644-OMVMY,2020-02-01,,Two year,No,Mailed check,19.85,2291.023009417808,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
3322,7593-XFKDI,2019-11-01,2019-12-01,Month-to-month,No,Mailed check,46.3,46.3,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
3323,4573-JKNAE,2019-02-01,,Two year,No,Bank transfer (automatic),19.35,212.3,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
3324,0337-CNPZE,2016-06-01,2019-11-01,Month-to-month,Yes,Electronic check,106.3,4443.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
3325,9817-APLHW,2019-02-01,,Month-to-month,No,Electronic check,25.0,316.2,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
3326,8380-MQINP,2015-07-01,,Two year,No,Mailed check,20.3,1079.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3327,0840-DFEZH,2019-07-01,,Month-to-month,Yes,Electronic check,75.35,564.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
3328,1513-XNPPH,2018-12-01,2019-12-01,Month-to-month,Yes,Electronic check,89.4,1095.65,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,1
3329,8690-ZVLCL,2014-06-01,,Two year,No,Credit card (automatic),88.0,6161.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
3330,6015-VVHHE,2019-06-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Fiber optic,No,No,No,No,Yes,No,Female,1,No,No,Yes,1
3331,1125-SNVCK,2016-01-01,,Month-to-month,No,Mailed check,43.8,2106.05,DSL,No,No,No,No,No,No,Female,1,No,No,No,0
3332,0384-LPITE,2016-10-01,,One year,No,Credit card (automatic),62.05,2511.55,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,No,No,No,0
3333,4616-EWBNJ,2018-10-01,,One year,No,Bank transfer (automatic),20.1,318.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3334,6347-DCUIK,2019-02-01,2019-12-01,Month-to-month,Yes,Mailed check,74.15,811.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
3335,1335-HQMKX,2014-02-01,,One year,Yes,Electronic check,101.35,7323.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
3336,2545-EBUPK,2019-12-01,,Month-to-month,Yes,Electronic check,84.05,186.05,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,Yes,0
3337,6923-AQONU,2018-03-01,,Two year,No,Mailed check,20.9,454.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
3338,2172-EJXVF,2014-03-01,,One year,Yes,Electronic check,105.9,7521.95,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
3339,0897-FEGMU,2018-11-01,2019-10-01,Month-to-month,Yes,Electronic check,99.5,1056.95,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,1
3340,7663-RGWBC,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,44.15,44.15,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
3341,1120-BMWUB,2018-09-01,2020-01-01,Month-to-month,Yes,Mailed check,53.9,834.15,DSL,No,Yes,No,Yes,No,No,Female,0,No,No,No,1
3342,9124-LHCJQ,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,85.45,85.45,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,Yes,1
3343,4536-PLEQY,2019-02-01,,Month-to-month,Yes,Credit card (automatic),85.05,999.8,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,No,No,0
3344,7029-IJEJK,2015-08-01,,One year,No,Bank transfer (automatic),44.1,2369.7,DSL,Yes,No,No,Yes,No,Yes,Female,0,No,No,No,0
3345,8871-JLMHM,2014-06-01,,Two year,No,Credit card (automatic),90.2,6297.65,Fiber optic,No,Yes,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
3346,2235-ZGKPT,2019-06-01,2019-10-01,Month-to-month,No,Mailed check,50.85,239.55,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,1
3347,3891-PUQOD,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,59.2,59.2,DSL,No,No,Yes,No,No,Yes,Female,0,No,Yes,No,1
3348,5447-VYTKW,2017-11-01,,Month-to-month,No,Mailed check,53.45,1461.45,DSL,Yes,No,No,Yes,No,No,Male,0,No,No,No,0
3349,3623-FQBOX,2018-05-01,,Month-to-month,Yes,Mailed check,19.95,416.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
3350,0689-NKYLF,2018-11-01,2019-12-01,Month-to-month,Yes,Electronic check,83.2,1060.6,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,No,1
3351,8659-HDIYE,2014-10-01,,Month-to-month,No,Credit card (automatic),74.65,4869.35,DSL,No,Yes,Yes,Yes,No,Yes,Female,1,No,No,Yes,0
3352,3658-KIBGF,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,54.9,54.9,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,1
3353,3474-BAFSJ,2015-05-01,,Two year,Yes,Bank transfer (automatic),57.5,3265.95,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
3354,5519-YLDGW,2018-04-01,2020-01-01,Month-to-month,Yes,Electronic check,103.9,2254.2,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,1
3355,3865-ZFZIB,2018-07-01,,Two year,No,Mailed check,19.65,358.15,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
3356,1855-AGAWH,2017-07-01,,One year,Yes,Electronic check,93.8,2939.8,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No,0
3357,7109-CQYUZ,2015-10-01,,Two year,Yes,Mailed check,89.25,4652.4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
3358,1370-GGAWX,2016-04-01,,One year,Yes,Electronic check,94.15,4408.45,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,No,No,Yes,0
3359,4680-KUTAJ,2019-03-01,,Month-to-month,Yes,Electronic check,55.6,580.8,DSL,Yes,No,No,No,No,No,Female,1,No,No,Yes,0
3360,5307-UVGNB,2015-09-01,,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,No,0
3361,4946-EDSEW,2019-01-01,2019-12-01,Month-to-month,Yes,Mailed check,19.25,180.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,1
3362,2883-ILGWO,2015-05-01,,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
3363,2516-VQRRV,2019-09-01,2019-11-01,Month-to-month,Yes,Mailed check,75.45,158.4,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes,1
3364,7580-UGXNC,2019-09-01,2019-11-01,Month-to-month,No,Mailed check,54.85,104.2,DSL,Yes,Yes,No,No,No,No,Female,1,No,No,No,1
3365,3642-BYHDO,2014-03-01,,Two year,No,Bank transfer (automatic),19.9,1389.35,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3366,9629-NHXFW,2020-01-01,,Month-to-month,Yes,Mailed check,19.4,19.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3367,2696-RZVZW,2014-06-01,,Two year,No,Credit card (automatic),25.05,1629.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
3368,5766-FTRTS,2014-02-01,,Two year,No,Mailed check,84.45,6033.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
3369,0396-HUJBP,2019-12-01,,Month-to-month,No,Mailed check,19.3,44.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3370,5178-LMXOP,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,95.1,95.1,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
3371,8879-ZKJOF,2016-09-01,,One year,Yes,Bank transfer (automatic),79.85,3320.75,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
3372,6285-FTQBF,2014-02-01,,Two year,No,Credit card (automatic),25.55,1867.7,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
3373,8185-UPYBR,2019-05-01,2019-11-01,Month-to-month,Yes,Electronic check,75.5,438.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,1
3374,4585-HETAI,2019-09-01,2020-01-01,Month-to-month,Yes,Electronic check,73.75,325.45,Fiber optic,No,No,Yes,No,No,No,Female,0,Yes,Yes,No,1
3375,7526-BEZQB,2018-12-01,2019-12-01,Month-to-month,Yes,Electronic check,96.05,1148.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
3376,1474-JUWSM,2015-04-01,,One year,Yes,Electronic check,68.4,3972.25,DSL,Yes,No,No,Yes,No,Yes,Female,0,Yes,No,Yes,0
3377,3530-CRZSB,2019-07-01,,Month-to-month,No,Mailed check,20.65,155.9,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3378,8498-XXGWA,2014-09-01,,Month-to-month,Yes,Mailed check,55.15,3673.15,DSL,Yes,No,Yes,No,No,No,Female,0,Yes,No,No,0
3379,9617-INGJY,2020-01-01,,Month-to-month,Yes,Mailed check,70.6,70.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
3380,0621-TSSMU,2015-06-01,,One year,No,Credit card (automatic),19.95,1126.75,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
3381,7234-KMNRQ,2019-10-01,,Month-to-month,No,Mailed check,19.0,73.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
3382,7636-PEPNS,2015-04-01,,One year,Yes,Mailed check,44.1,2413.05,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3383,4683-WYDOU,2014-12-01,,Two year,Yes,Bank transfer (automatic),107.6,6912.7,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
3384,9052-DHNKM,2017-12-01,,One year,No,Electronic check,61.55,1581.95,DSL,Yes,Yes,No,No,No,No,Male,0,No,No,Yes,0
3385,6794-HKIAJ,2014-12-01,,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,Fiber optic,Yes,Yes,Yes,No,No,No,Male,0,No,No,Yes,0
3386,5578-NKCXI,2015-04-01,,One year,No,Credit card (automatic),99.25,5846.65,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,No,0
3387,1642-HMARX,2014-06-01,,Two year,Yes,Electronic check,91.7,6424.7,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
3388,3096-WPXBT,2015-01-01,,One year,Yes,Credit card (automatic),100.7,6018.65,Fiber optic,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
3389,8434-PNQZX,2016-08-01,,Two year,Yes,Credit card (automatic),78.45,3373.4,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
3390,5950-AAAGJ,2018-08-01,,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,Yes,0
3391,4299-OPXEJ,2015-06-01,,Two year,Yes,Bank transfer (automatic),19.55,1080.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3392,4951-UKAAQ,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,88.95,355.2,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,Yes,1
3393,9618-LFJRU,2019-10-01,,Month-to-month,No,Credit card (automatic),20.45,82.85,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3394,6693-DJWTY,2017-03-01,,One year,No,Credit card (automatic),55.6,2016.45,DSL,Yes,Yes,No,No,No,No,Female,0,No,Yes,No,0
3395,0744-GKNGE,2014-10-01,,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,Fiber optic,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
3396,6447-EGDIV,2017-07-01,,One year,No,Mailed check,20.95,683.25,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
3397,1167-OYZJF,2014-07-01,,Two year,Yes,Bank transfer (automatic),20.05,1263.05,Fiber optic,No,No,No,No,No,No,Female,1,Yes,No,No,0
3398,2108-YKQTY,2019-06-01,2019-10-01,Month-to-month,No,Credit card (automatic),50.7,151.3,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,1
3399,4806-DXQCE,2014-04-01,,Two year,Yes,Electronic check,113.65,7714.65,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
3400,4918-QLLIW,2019-09-01,2019-12-01,Month-to-month,No,Credit card (automatic),53.4,188.7,DSL,No,No,No,No,Yes,No,Male,0,No,No,No,1
3401,7056-IMHCC,2015-05-01,2019-10-01,Month-to-month,Yes,Electronic check,101.9,5549.4,Fiber optic,No,Yes,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
3402,4854-SSLTN,2019-12-01,,Two year,No,Mailed check,59.5,130.5,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,No,0
3403,5294-DMSFH,2017-09-01,,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,Yes,No,0
3404,4837-PZTIC,2016-03-01,,Two year,No,Mailed check,41.9,1875.25,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,0
3405,1625-JAIIY,2014-04-01,2019-12-01,One year,Yes,Electronic check,83.0,5685.8,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,Yes,1
3406,0603-OLQDC,2019-02-01,,Month-to-month,Yes,Mailed check,69.85,837.5,DSL,Yes,No,No,No,Yes,Yes,Male,0,No,Yes,No,0
3407,3272-VUHPV,2019-06-01,,Month-to-month,No,Bank transfer (automatic),56.3,401.5,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,Yes,No,0
3408,4176-FXYBO,2015-08-01,,Month-to-month,No,Electronic check,109.55,6118.95,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
3409,1063-DHQJF,2014-05-01,,Two year,Yes,Mailed check,92.15,6480.9,Fiber optic,No,Yes,No,Yes,Yes,No,Male,0,Yes,Yes,No,0
3410,8663-UPDGF,2017-12-01,,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,DSL,Yes,Yes,No,No,Yes,No,Female,0,No,No,Yes,0
3411,6719-FGEDO,2014-02-01,,Two year,Yes,Bank transfer (automatic),97.0,7104.2,Fiber optic,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,No,Yes,0
3412,1837-YQUCE,2014-04-01,,Two year,Yes,Bank transfer (automatic),58.35,4214.25,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
3413,2947-DOMLJ,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,50.6,50.6,DSL,Yes,No,No,No,No,No,Male,0,No,Yes,No,1
3414,4112-LUEIZ,2019-03-01,2020-01-01,Month-to-month,Yes,Electronic check,89.5,863.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
3415,0369-ZGOVK,2017-10-01,,One year,Yes,Bank transfer (automatic),70.4,1992.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3416,4510-HIMLV,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,69.8,69.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
3417,9919-KNPOO,2018-05-01,,Month-to-month,Yes,Electronic check,94.3,1948.35,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,0
3418,8749-JMNKX,2015-08-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,Fiber optic,Yes,No,Yes,No,Yes,No,Male,1,Yes,No,Yes,1
3419,7872-BAAZR,2015-09-01,,One year,No,Bank transfer (automatic),19.55,1007.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
3420,9391-LMANN,2015-09-01,,One year,No,Electronic check,95.95,5036.9,Fiber optic,Yes,Yes,Yes,No,No,Yes,Male,0,No,Yes,No,0
3421,2430-USGXP,2018-01-01,2020-01-01,Month-to-month,Yes,Electronic check,101.05,2391.8,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,1
3422,8174-TBVCF,2014-04-01,,Two year,Yes,Credit card (automatic),94.8,6859.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
3423,1698-XFZCI,2015-01-01,,One year,Yes,Electronic check,107.75,6521.9,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
3424,1877-HKBQX,2019-03-01,,One year,Yes,Mailed check,54.6,617.85,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,No,0
3425,4450-DLLMH,2019-12-01,,Month-to-month,Yes,Credit card (automatic),71.3,157.75,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
